id,province,topic,context,options,answer,is_province_specific,also_exist_in_other_province,final_is_province_specific
2187,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Ibu hamil tidak bisa sembarangan minta makanan atau minuman punya orang.,"['A. Hal tersebut akan berdampak kepada anaknya nanti menjadi anak yang nakal.', 'B. Hal tersebut akan berdampak kepada pertumbuhan janinnya.', 'C. Hal tersebut akan berdampak kepada anaknya nanti yang memiliki watak suka meminta-minta.']",C,TIDAK,TIDAK,YA
2188,Kalimantan Selatan,"Kehamilan, Bayi, Anak","Setelah 7 bulan usia kandungan, dilakukan acara mandi-mandi.","['A. Mandi-mandi bertujuan untuk memberikan keselamatan pada ibu dan bayi.', 'B. Mandi-mandi bertujuan untuk keluarga wanita hamil dan suaminya agar hidup rukun.', 'C. Mandi-mandi bertujuan untuk meminta jenis kelamin tertentu untuk bayi.']",A,YA,TIDAK,YA
2189,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Setelah melahirkan ibu-ibu harus mengkonsumsi sayur bening dan ikan gabus.,"['A. Ibu-ibu harus mengkonsumsinya selama 30 hari berturut-turut.', 'B. Ibu-ibu harus mengkonsumsinya selama 3 hari berturut-turut.', 'C. Ibu-ibu harus mengkonsumsinya selama 40 hari berturut-turut.']",C,YA,TIDAK,YA
2190,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Ibu yang baru melahirkan dilarang terkena suhu tertentu.,"['A. Suhu tersebut adalah suhu yang dingin.', 'B. Suhu tersebut adalah suhu ruangan.', 'C. Suhu tersebut adalah suhu yang panas.']",C,YA,TIDAK,YA
2191,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Bayi yang baru lahir dibacakan Surah Yasin.,"['A. Surah Yasin dibacakan selama 40 hari berturut-turut.', 'B. Surah Yasin dibacakan selama 30 hari berturut-turut.', 'C. Surah Yasin dibacakan selama 7 hari berturut-turut.']",A,YA,TIDAK,YA
2192,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Agar balita nanti badannya tegap maka ia harus didudukkan dalam ayunan.,"['A. Mendudukkan bayi itu dinamakan bapukung.', 'B. Mendudukkan bayi itu dinamakan baunggat.', 'C. Mendudukkan bayi itu dinamakan baayun.']",A,YA,TIDAK,YA
2193,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Anak-anak patut diberitahu bahwa tidak baik menghabiskan makanan punya teman atau orang lain.,"['A. Karena akan membuat anak itu berlaku suka berbohong.', 'B. Karena akan membuat anak itu berlaku sesuka hatinya.', 'C. Karena akan membuat anak itu berlaku paling jago.']",B,TIDAK,YA,TIDAK
2194,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Ali selalu menyapa para tetangga ketika sepulang sekolah.,"['A. Hal itu karna orang tuanya mengajarkan untuk memiliki sikap tolong menolong.', 'B. Hal itu karna orang tuanya mengajarkan untuk memiliki sikap menjaga lingkungan.', 'C. Hal itu karna orang tuanya mengajarkan untuk memiliki sikap ramah dan peduli terhadap orang lain.']",C,TIDAK,YA,TIDAK
2195,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Aldi tampil di atas panggung dengan sangat percaya diri.,"['A. Sikap percaya diri Aldi didapat karena orang tuanya yang selalu membiasakan Aldi untuk mandiri.', 'B. Sikap percaya diri Aldi didapat karena orang tuanya yang selalu memberikan yang dikehendaki Aldi.', 'C. Sikap percaya diri Aldi didapat karena orang tuanya yang selalu memberikan respon positif.']",C,TIDAK,YA,TIDAK
2196,Kalimantan Selatan,"Kehamilan, Bayi, Anak","Ketika sudah mengalami masa puberitas, Wati diharuskan mencuci pakaian dalam sendiri.","['A. Karena akan membuat orang jijik.', 'B. Karena pamali jika orang lain yang menyentuhnya.', 'C. Karena ia dianggap sudah dewasa.']",B,YA,TIDAK,YA
2197,Kalimantan Selatan,"Kehamilan, Bayi, Anak",Wajah Siti terlihat ceria kembali setelah ia menceritakan permasalahannya kepada orang tuanya.,"['A. Munculnya wajah ceria Siti karena orang tua membekali ia iman yang kuat.', 'B. Munculnya wajah ceria Siti karena orang tua memberikan dukungan dan solusi kepadanya.', 'C. Munculnya wajah ceria Siti karena orang tua mengajak ia rehat sejenak.']",B,TIDAK,YA,TIDAK
2198,Kalimantan Selatan,Kematian,"Saat kakek sakrataul maut, kakak menyiapkan sajadah.","['A. Sajadah diberikan khusus untuk orang yang membacakan talqin.', 'B. Sajadah diberikan khusus untuk keluarga.', 'C. Sajadah diberikan khusus untuk orang datang.']",A,YA,TIDAK,YA
2199,Kalimantan Selatan,Kematian,"Saat kakek telah meninggal, Ibu diminta menyiapkan air asam jawa.","['A. Air tersebut digunakan untuk mengolesi jenazah.', 'B. Air tersebut digunakan untuk diminumkan ke keluarga jenazah.', 'C. Air tersebut digunakan untuk memandikan jenazah.']",C,YA,TIDAK,YA
2200,Kalimantan Selatan,Kematian,Jenazah hidup kembali ketika dimandikan.,"['A. Pemandi jenazah membiarkan hal tersebut sampai jenazah dikafankan.', 'B. Pemandi jenazah membacakan daf dif duf dam untuk menidurkan jenazah kembali.', 'C. Pemandi jenazah membacakan tahlil agar jenazah tidak hidup kembali.']",B,YA,TIDAK,YA
2201,Kalimantan Selatan,Kematian,Acil membuat serabi didapur untuk prosesi pengurusan jenazah.,"['A. Serabi disajikan di sebelah makam.', 'B. Serabi dibagikan kepada pelayat.', 'C. Serabi disimpan untuk keluarga jenazah.']",B,YA,TIDAK,YA
2202,Kalimantan Selatan,Kematian,Ayah diberi piring dan mangkuk oleh keluarga mayat.,"['A. Piring dan mangkuk tersebut berwarna putih dan hitam.', 'B. Piring dan mangkuk tersebut berwarna serba putih.', 'C. Piring dan mangkuk tersebut berwarna serba hitam.']",B,YA,TIDAK,YA
2203,Kalimantan Selatan,Kematian,Banyak laki-laki yang memakai sarung dan peci ketika melayat.,"['A. Sarung dan peci dianggap lebih sopan dan menghormati daripada celana biasa.', 'B. Sarung dan peci dianggap hal yang harus dikenakan ketika melayat.', 'C. Sarung dan peci dianggap memudahkan untuk berwudhu.']",A,TIDAK,YA,TIDAK
2204,Kalimantan Selatan,Kematian,Harta warisan dari mayyit tidak boleh dibagi sampai kurun waktu tertentu.,"['A. Waktu tersebut sampai satu minggu dari kepergian mayyit.', 'B. Waktu tersebut sampai satu bulan dari kepergian mayyit.', 'C. Waktu tersebut sampai satu haul (satu tahun) dari kepergian mayyit.']",C,YA,TIDAK,YA
2205,Kalimantan Selatan,Kematian,Nenek dari pihak ayah kami mendapat harta warisan dari sepeninggal ayah kami.,"['A. Nenek adalah orang yang paling sedih ketika ayah meninggal.', ""B. Nenek wajib diberi karna mengikut syari'at Islam."", 'C. Nenek memiliki kuasa yang lebih banyak dibanding anak dan istrinya.']",B,YA,YA,TIDAK
2206,Kalimantan Selatan,Hari Besar Agama,"Memasuki bulan Rabiul Awal, pak RT mengadakan rapat bersama tokoh agama dan masyarakat sekitar.","['A. Rapat membahas tentang persiapan kegiatan jaga malam.', 'B. Rapat membahas tentang persiapan Maulid Nabi.', 'C. Rapat membahas tentang persiapan HUT RI.']",B,TIDAK,YA,TIDAK
2209,Kalimantan Selatan,Hari Besar Agama,Beberapa warga kampung menyumbangkan hasil taninya untuk acara Maulid.,"['A. Mereka meyakini hal itu akan membuat orang mendoakan kebaikannya.', 'B. Mereka meyakini hal itu akan mendatangkan berkah yang lebih banyak untuk usahanya.', 'C. Mereka meyakini hal itu akan membuat orang mengingat kebaikannya.']",B,YA,YA,TIDAK
2210,Kalimantan Selatan,Hari Besar Agama,Sebelum acara Maulid dimulai pak RT berkeliling di lokasi acara.,"['A. Pak RT mengatur tempat duduk para warga yang datang.', 'B. Pak RT mencari satpam untuk selalu siaga mengamankan acara.', 'C. Pak RT mengecek semua kesiapan panitia dan perlengkapannya.']",C,TIDAK,YA,TIDAK
2211,Kalimantan Selatan,Hari Besar Agama,Syair Maulid yang dibawakaan tidak terbatas jumlahnya.,"['A. Syair Maulid akan berhenti apabila pak RT sudah duduk ditempatnya.', 'B. Syair Maulid akan berhenti apabila penceramah sudah datang.', 'C. Syair Maulid akan berhenti apabila MC berdiri untuk memulai acara.']",B,YA,TIDAK,YA
2212,Kalimantan Selatan,Hari Besar Agama,Banyak orang yang meletakkan air mineral yang terbuka tutupnya dan diletakkan didepan penceramah.,"['A. Orang-orang meyakini air mineral tersebut air yang suci.', 'B. Orang-orang meyakini kalau air mineral tersebut sebagai perantara mengabulkan hajat.', 'C. Orang-orang meyakini air mineral tersebut air yang sangat bersih dan mulia.']",B,YA,TIDAK,YA
2213,Kalimantan Selatan,Hari Besar Agama,Banyak makanan ringan dan uang digantung tepat di atas kepala para warga yang hadir.,"['A. Makanan ringan dan uang tunai itu akan dilelang dan uangnya akan digunakan untuk Maulid tahun depan.', 'B. Makanan ringan dan uang tunai itu sebagai oleh-oleh untuk warga yang datang.', 'C. Makanan ringan dan uang tunai itu akan dibagikan kepada anak-anak yatim.']",B,YA,TIDAK,YA
2214,Kalimantan Selatan,Hari Besar Agama,"Ketika penceramah datang, banyak anak-anak yang meghampiri beliau untuk bersalaman.","['A. Hal itu diyakini bahwa kelak anak-anak tersebut akan menjadi anak yang sholeh/sholehah.', 'B. Hal itu diyakini bahwa kelak anak-anak tersebut akan menjadi anak yang sama seperti penceramahnya.', 'C. Hal itu diyakini bahwa kelak anak-anak tersebut akan menjadi anak yang selalu berbahagia.']",A,YA,TIDAK,YA
2215,Kalimantan Selatan,Pertanian,Nenek menanam tanaman tersebut sambil berjalan mundur.,"['A. Nenek sedang menanam padi.', 'B. Nenek sedang menanam gandum.', 'C. Nenek sedang menanam ubi ungu.']",A,YA,YA,TIDAK
2216,Kalimantan Selatan,Pertanian,Mamaradak adalah sesuatu yang dilakukan pada saat petani mulai menanam benih padi.,"['A. Hal tersebut dilakukan agar benih padi tumbuh lebih cepat dan subur.', 'B. Hal tersebut dilakukan agar tanah menjadi gembur dan mudah ditanami.', 'C. Hal tersebut dilakukan agar mendapat keselamatan dari Tuhan saat menanam padi.']",C,YA,TIDAK,YA
2217,Kalimantan Selatan,Pertanian,Baugingan atau baarian adalah kegiatan gotong royong para petani menanami padi untuk petani lainnya.,"['A. Kegiatan tersebut dilakukan pada jam 6 pagi sampai jam 10 siang.', 'B. Kegiatan tersebut dilakukan dari jam 6 pagi sampai jam 11 siang.', 'C. Kegiatan tersebut dilakukan pada jam 6 pagi sampai jam 12 siang.']",B,YA,TIDAK,YA
2218,Kalimantan Selatan,Pertanian,"Setelah panen padi pertama berhasil, dirumah diadakan acara bekelarat.","['A. Bekelarat adalah upacara adat yang dilakukan bersama-sama warga sekitar.', 'B. Bekelarat adalah acara menari bersama anggota keluarga sebagai bentuk kegembiraan dan rasa syukur.', 'C. Bekelarat adalah acara syukuran atas hasil panen yang didapat.']",C,YA,TIDAK,YA
2220,Kalimantan Selatan,IkanTernak,Baliu adalah tradisi memanen ikan di sungai yang dilakukan secara bersama-sama.,"['A. Baliu dilakukan ketika musim kemarau tiba.', 'B. Baliu dilakukan ketika musim hujan tiba.', 'C. Baliu dilakukan ketika musim pancaroba tiba.']",A,YA,TIDAK,YA
2221,Kalimantan Selatan,IkanTernak,Di Barabai orang menggunakan hancau untuk mencari ikan.,"['A. Hancau adalah jaring angkat yang berbentuk segi empat.', 'B. Hancau adalah jaring angkat yang memiliki bentuk elastis.', 'C. Hancau adalah jaring angkat yang berbentuk segi tiga.']",A,YA,TIDAK,YA
2222,Kalimantan Selatan,IkanTernak,Beberapa masyarakat Banjar masih menganut tradisi menangkap ikan di sungai dengan menggunakan tangannya.,"['A. Tradisi itu disebut bagagap iwak.', 'B. Tradisi itu disebut manyundak iwak.', 'C. Tradisi itu disebut maunjun iwak.']",A,YA,TIDAK,YA
2223,Kalimantan Selatan,IkanTernak,Malunta adalah tradisi menangkap ikan di sungai dengan menggunakan jaring.,"['A. Malunta dilakukan di sungai yang airnya keruh dan dalam.', 'B. Malunta dilakukan di sungai yang airnya jernih dan dangkal.', 'C. Malunta dilakukan di sungai yang arusnya sedikit tenang.']",B,YA,TIDAK,YA
2224,Kalimantan Selatan,IkanTernak,Ketika berbelanja di Pasar Terapung penjual dan pembeli melakukan akad jual beli.,"['A. Penjual mengatakan,""ulun jual ini ke pian"" dan pembeli mengatakan,""inggih ulun terima"".', 'B. Penjual mengatakan,""jual"" dan pembeli mengatakan,""tukar"".', 'C. Penjual mengatakan,""nah, tarima kasih"" dan pembeli mengatakan,""inggih tarima kasih jua ulun"".']",B,YA,TIDAK,YA
2225,Kalimantan Selatan,IkanTernak,Pada jual beli intan harus ada budaya balamahan.,"['A. Balamahan adalah sabar dan tanpa kekerasan.', 'B. Balamahan adalah musyawarah untuk menentukan jalan keluarnya.', 'C. Balamahan adalah menyelesaikannya dengan pelan-pelan dan kehati-hatian.']",A,YA,TIDAK,YA
2226,Kalimantan Selatan,Seni,Alat musik ini dimainkan dengan cara dipetik dan biasanya menjadi pengiring dalam tari Japin.,"['A. Alat musik tersebut adalah Panting.', 'B. Alat musik tersebut adalah Babun.', 'C. Alat musik tersebut adalah Gambus.']",A,YA,TIDAK,YA
2227,Kalimantan Selatan,Seni,Alat musik Kuriding dimainkan dengan cara yang unik.,"['A. Ia dimainkan dengan cara bergantian antara ditiup dan dipetik.', 'B. Ia dimainkan dengan cara ditiup sambil sesekali dipetik.', 'C. Ia dimainkan dengan cara ditiup sambil menarik tali getar.']",C,YA,TIDAK,YA
2228,Kalimantan Selatan,Seni,Kesenian madihin selalu diiringi dengan alat musik yang khas.,"['A. Alat musik itu berupa Babun.', 'B. Alat musik itu berupa Tarbang.', 'C. Alat musik itu berupa Gendang.']",B,YA,TIDAK,YA
2229,Kalimantan Selatan,Seni,Keindahan Kotabaru dan kerinduan seseorang kepada kekasihnya dituangkan dalam sebuah lagu.,"['A. Lagu itu berjudul Paris Barantai.', 'B. Lagu itu berjudul Baras Kuning.', 'C. Lagu itu berjudul Kambang Goyang.']",A,YA,TIDAK,YA
2230,Kalimantan Selatan,Seni,Lagu Ampat si Ampat Lima sangat cocok dideengarkan oleh orang yang belum menikah.,"['A. Lagu tersebut bercerita tentang kerinduan yang tiada ujungnya.', 'B. Lagu tersebut bercerita tentang cinta yang bertepuk sebelah tangan.', 'C. Lagu tersebut bercerita tentang jodoh pasti bertemu.']",C,YA,TIDAK,YA
2231,Kalimantan Selatan,Seni,Perjuangan mencari nafkah/rezeki digambarkan dalam sebuah lagu Banjar.,"['A. Judul lagu itu adalah Pambatangan.', 'B. Judul lagu itu adalah Sangu Batulak.', 'C. Judul lagu itu adalah Singgah di Lanting.']",A,YA,TIDAK,YA
2232,Kalimantan Selatan,Seni,Pada Tari Baksa Kembang para penari memakai mahkota di atas kepalanya.,"['A. Mahkota pada penari disebut Amar.', 'B. Mahkota pada penari disebut Matahari Pancar.', 'C. Mahkota pada penari disebut Gajah Gemuling.']",C,YA,TIDAK,YA
2233,Kalimantan Selatan,Seni,Penampilan Mamanda banyak membuat orang terpukau.,"['A. Mamanda merupakan pertunjukan wayang banjar.', 'B. Mamanda merupakan pertunjukan yang sakral.', 'C. Mamanda merupakan seni teater Banjar.']",C,YA,TIDAK,YA
2234,Kalimantan Selatan,Seni,Tari Bagandut ditampilkan oleh penari wanita yang bertubuh gendut.,"['A. Tubuh gendut penari wanita diyakini merupakan simbol kecantikan.', 'B. Tubuh gendut penari wanita diyakini merupakan simbol kemakmuran.', 'C. Tubuh gendut penari wanita diyakini merupakan simbol keturunan bangsawan.']",A,YA,TIDAK,YA
2235,Kalimantan Selatan,Seni,Para penari Baksa Kembang memberikan rangkaian bunga kepada tamu kehormatan.,"['A. Rangkain bunga itu disebut baanyam.', 'B. Rangkain bunga itu disebut galangan.', 'C. Rangkain bungan itu disebut bogam.']",C,YA,TIDAK,YA
2236,Kalimantan Selatan,Seni,Kakek menangisi kematian nenek selama 1 minggu berturut-turut.,"['A. Seperti kata pepata Banjar : piragah harat utak kadada isinya.', 'B. Seperti kata pepatah Banjar : nang kaya dihiris lawan sambilu.', 'C. Seperti kata pepatah Banjar : sakali manyalam dua taluk talalui.']",B,YA,TIDAK,YA
2237,Kalimantan Selatan,Seni,Sebelum berbicara kepada orang ada baiknya dipikir lebih dahulu.,"['A. Seperti kata pepatah Banjar : asa ditapas di muha.', 'B. Seperti kata pepatah Banjar : babuang liur basi.', 'C. Seperti kata pepatah Banjar : banganga dahulu hanyar bapandir.']",C,YA,TIDAK,YA
2238,Kalimantan Selatan,Permainan,Disekolah kami diadakan lomba Balogo.,"['A. Logo yang digunakan terbuat dari tempurung kelapa.', 'B. Logo yang digunakan terbuat dari Kayu Bajakah.', 'C. Logo yang digunakan terbuat dari tempurung kelapa sawit.']",A,YA,TIDAK,YA
2239,Kalimantan Selatan,Permainan,Kelompok Selvi bertugas menjadi penyerang sedangkan kelompok Dinda bertugas menjadi penjaga.,"['A. Permainan ini disebut Batungkau.', 'B. Permainan ini disebut Baasinan.', 'C. Permainan ini disebut Babanga.']",B,YA,TIDAK,YA
2240,Kalimantan Selatan,Permainan,Anak panah yang digunakan dalam permainan Basusumpitan tidak berbahaya.,"['A. Anak panah itu terbuat dari kertas yang dibulatkan.', 'B. Anak panah itu terbuat dari tanah liat.', 'C. Anak panah itu terbuat dari plastik yang dibulatkan.']",B,YA,TIDAK,YA
2241,Kalimantan Selatan,Permainan,Nabila dan Nanda bermain badaku.,"['A. Mereka bermain di lapangan yang luas.', 'B. Mereka bermain di teras rumah.', 'C. Mereka bermain di tanah yang gembur.']",C,YA,TIDAK,YA
2242,Kalimantan Selatan,Permainan,Kami bermain Cuk-cuk bimbi disela istriahat sekolah.,"['A. Kami bermain di dalam kelas.', 'B. Kami bermain di bebatuan.', 'C. Kami bermain di kantin sekolah.']",A,YA,TIDAK,YA
2243,Kalimantan Selatan,Sehari-hari,Amin melihat Nanang sedang mawarung di gang sebelah.,"['A. Mawarung adalah aktivitas makan dan minum yang dilakukan di warung sambil bercengkrama dengan pelanggan lain.', 'B. Mawarung adalah aktivitas mengelilingi warung dan memilih warung yang akan disinggahi.', 'C. Mawarung adalah aktivitas mendirikan warung secara berkelompok.']",A,YA,TIDAK,YA
2244,Kalimantan Selatan,Sehari-hari,"Sambil menunggu anaknya bersekolah, ibu Ana berjualan makanan sehat didepan sekolah anaknya.","['A. Makanan sehat yang dijualnya adalah salad buah, rujak buah dan jagung bakar.', 'B. Makanan sehat yang dijualnya adalah sosis bakar, pentol bakar dan es krim.', 'C. Makanan sehat yang dijualnya adalah mie goreng, nasi goreng dan berbagai minuman sachet.']",A,TIDAK,YA,TIDAK
2245,Kalimantan Selatan,Sehari-hari,Banyak siswa SMP di Banjarbaru yang gemar pulang sekolah dengan menaiki angkot.,"['A. Angkot yang mereka naiki tersebut sudah dibayar oleh sekolah masing-masing selama 1 tahun.', 'B. Angkot yang mereka naiki tersebut sudah dibayar oleh orang tua murid masing-masing sekolah.', 'C. Angkot yang mereka naiki tersebut sudah digratiskan oleh pemerintah setempat.']",C,YA,TIDAK,YA
2246,Kalimantan Selatan,Sehari-hari,Supir angkot bercerita bahwa pada masa sekarang jarang sekali orang naik angkot.,"['A. Hal itu karna perekonomian sedang dalam masa sulit dan orang-orang lebih banyak menabung uangnya.', 'B. Hal itu karna angkot kehilangan kepercayaan dimasyarakat terkait tentang keamanannya.', 'C. Hal itu karna banyaknya pilihan kendaraan lain seperti motor,mobil,ojol maupun sepeda listrik.']",C,TIDAK,YA,TIDAK
2247,Kalimantan Selatan,Sehari-hari,Ada beberapa orang masih memilih tinggal di rumah adat Banjar dan mereka masih menjaga keaslian rumahnya.,"['A. Hal tersebut karna rumah adat Banjar adalah rumah yang luas dan bisa ditempati oleh banyak orang.', 'B. Hal tersebut karna rumah adat Banjar adalah warisan pendahulu mereka dan memiliki harga jual yang bertambah fantastis setiap tahunnya.', 'C. Hal tersebut karna rumah adat Banjar adalah rumah yang langka dan unik.']",B,YA,YA,TIDAK
2248,Kalimantan Selatan,ReligiBudayaSosial,Setiap malam Rabu akhir di bulan Shafar orang-orang kampung berkeliling kampung.,"['A. Mereka berkeliling kampung sambil membaca maulid.', 'B. Mereka berkeliling kampung sambil membaca Dalailul Khoirot.', 'C. Mereka berkeliling kampung sambil membaca Burdah.']",C,YA,TIDAK,YA
2249,Kalimantan Selatan,ReligiBudayaSosial,Banyak orang yang datang pada Haul Abah Guru Sekumpul.,"['A. Haul tersebut dilaksanakan pada bulan Rabiul Awal.', 'B. Haul tersebut dilaksanakan pada bulan Rajab.', 'C. Haul tersebut dilaksanakan pada bulan Syawal.']",B,YA,TIDAK,YA
2250,Kalimantan Selatan,ReligiBudayaSosial,Setiap bulan ia harus memberi makan buaya putih di sungai.,"['A. Buaya putih itu disebut gampiran.', 'B. Buaya putih itu disebut kawanan.', 'C. Buaya putih itu disebut inguan.']",A,YA,TIDAK,YA
2251,Kalimantan Selatan,ReligiBudayaSosial,Ayah mencari keberadaan adik di hutan sambil bagandang nyiru.,"['A. Adik disembunyikan makhluk halus.', 'B. Adik bersembunyi di pohon.', 'C. Adik pergi ke rumah temannya.']",A,YA,TIDAK,YA
